,unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1406,1524614400,2018-04-25,BTC/USD,9648.36,9755.53,8751.0,8864.99,33035.90404482,292862958.99828887
1405,1524700800,2018-04-26,BTC/USD,8855.07,9326.79,8647.29,9274.48,20042.96970211,185888121.64282516
1404,1524787200,2018-04-27,BTC/USD,9277.32,9387.82,8901.09,8921.43,11375.51437547,101485855.21474932
1403,1524873600,2018-04-28,BTC/USD,8916.54,9442.34,8854.47,9345.11,15558.40230193,145394980.93578908
1402,1524960000,2018-04-29,BTC/USD,9352.97,9538.75,9180.0,9393.99,10940.71803063,102776995.77255791
1401,1525046400,2018-04-30,BTC/USD,9396.32,9443.96,9111.0,9242.17,8085.68829456,74729305.78533359
1400,1525132800,2018-05-01,BTC/USD,9243.51,9249.99,8815.91,9066.9,12138.2639605,110056425.50345744
1399,1525219200,2018-05-02,BTC/USD,9066.9,9259.16,8975.23,9222.0,10575.17497792,97524263.64637823
1398,1525305600,2018-05-03,BTC/USD,9220.0,9799.99,9165.19,9732.43,11670.79957863,113585239.94304596
1397,1525392000,2018-05-04,BTC/USD,9737.0,9784.73,9527.38,9696.57,7326.05207111,71037576.73116308
1396,1525478400,2018-05-05,BTC/USD,9689.0,9948.98,9670.68,9823.28,7403.10502352,72722773.51544355
1395,1525564800,2018-05-06,BTC/USD,9827.04,9918.41,9375.0,9623.54,8155.5768566,78485520.10256436
1394,1525651200,2018-05-07,BTC/USD,9621.99,9634.5,9175.0,9359.52,13616.3485933,127442486.9859632
1393,1525737600,2018-05-08,BTC/USD,9356.79,9450.0,9015.0,9167.69,11418.31053651,104679531.32245736
1392,1525824000,2018-05-09,BTC/USD,9181.52,9368.79,8974.62,9308.49,11368.83432539,105826680.62954956
1391,1525910400,2018-05-10,BTC/USD,9308.49,9393.0,8987.74,9020.99,11764.9775057,106131744.42914464
1390,1525996800,2018-05-11,BTC/USD,9007.19,9018.38,8351.0,8411.42,20383.92660992,171457767.96521327
1389,1526083200,2018-05-12,BTC/USD,8408.79,8652.8,8208.81,8481.6,15464.92940302,131167345.22465444
1388,1526169600,2018-05-13,BTC/USD,8481.72,8775.9,8335.56,8696.58,9835.22450915,85532816.76178372
1387,1526256000,2018-05-14,BTC/USD,8696.54,8900.9,8286.57,8674.36,18861.93709627,163615232.67040065
1386,1526342400,2018-05-15,BTC/USD,8674.53,8865.0,8400.0,8474.99,12391.83198691,105020652.17074238
1385,1526428800,2018-05-16,BTC/USD,8481.99,8505.33,8100.01,8346.59,12705.12321984,106044454.41548434
1384,1526515200,2018-05-17,BTC/USD,8337.77,8500.0,7980.0,8067.03,8259.12452442,66626605.31223187
1383,1526601600,2018-05-18,BTC/USD,8058.16,8275.1,7929.53,8248.87,7181.20388348,59236817.27832167
1382,1526688000,2018-05-19,BTC/USD,8248.99,8395.0,8141.08,8231.2,3784.07576637,31147484.44814475
1381,1526774400,2018-05-20,BTC/USD,8225.55,8590.0,8170.71,8518.48,5314.99889979,45275711.82788312
1380,1526860800,2018-05-21,BTC/USD,8518.64,8589.1,8320.0,8391.76,6126.97105348,51416070.607751325
1379,1526947200,2018-05-22,BTC/USD,8403.23,8417.65,7951.41,7984.08,9101.06078693,72663597.40771207
1378,1527033600,2018-05-23,BTC/USD,7983.98,8032.01,7435.49,7502.89,17635.90129337,132320227.45501284
1377,1527120000,2018-05-24,BTC/USD,7509.99,7733.99,7267.24,7586.88,11648.36524358,88374749.29921223
1376,1527206400,2018-05-25,BTC/USD,7579.3,7661.07,7328.13,7471.18,10088.84331121,75375564.36984593
1375,1527292800,2018-05-26,BTC/USD,7459.21,7622.87,7276.04,7335.99,4043.55765023,29663498.486510776
1374,1527379200,2018-05-27,BTC/USD,7335.99,7412.57,7213.09,7347.39,3144.45110906,23103508.634196352
1373,1527465600,2018-05-28,BTC/USD,7348.64,7445.0,7084.99,7112.5,6583.63252959,46826086.366708875
1372,1527552000,2018-05-29,BTC/USD,7112.2,7537.0,7026.9,7469.45,11049.92099287,82536832.36019282
1371,1527638400,2018-05-30,BTC/USD,7469.45,7559.0,7273.89,7375.73,8940.4540053,65942374.82051136
1370,1527724800,2018-05-31,BTC/USD,7375.64,7601.23,7330.22,7492.28,7339.00726931,54985897.38370593
1369,1527811200,2018-06-01,BTC/USD,7492.28,7620.01,7348.45,7511.6,6762.6275727,50798153.275093324
1368,1527897600,2018-06-02,BTC/USD,7511.72,7700.0,7438.92,7642.0,4012.16875521,30660993.62731482
1367,1527984000,2018-06-03,BTC/USD,7642.0,7790.69,7581.03,7703.67,4729.21008365,36432273.845112
1366,1528070400,2018-06-04,BTC/USD,7712.97,7764.44,7449.68,7488.26,6990.5513527,52347066.07236931
1365,1528156800,2018-06-05,BTC/USD,7494.99,7685.0,7360.0,7617.98,9968.45508961,75939491.50354719
1364,1528243200,2018-06-06,BTC/USD,7617.98,7695.46,7482.61,7658.57,7058.05577232,54054614.19621678
1363,1528329600,2018-06-07,BTC/USD,7658.99,7750.0,7618.99,7689.28,7545.00925066,58015688.73091493
1362,1528416000,2018-06-08,BTC/USD,7676.41,7697.0,7542.0,7618.11,4676.55832777,35626535.76236791
1361,1528502400,2018-06-09,BTC/USD,7618.11,7686.45,7468.31,7492.7,2713.78104511,20333547.236695696
1360,1528588800,2018-06-10,BTC/USD,7498.0,7498.0,6627.7,6781.17,14392.69540615,97599314.3073222
1359,1528675200,2018-06-11,BTC/USD,6781.17,6919.97,6634.86,6880.61,11409.52423218,78504486.52718003
1358,1528761600,2018-06-12,BTC/USD,6880.76,6880.76,6461.42,6557.67,8827.5994997,57888484.4111977
1357,1528848000,2018-06-13,BTC/USD,6557.66,6624.45,6120.0,6307.4,19190.50457858,121042188.57893547
1356,1528934400,2018-06-14,BTC/USD,6308.49,6708.1,6270.69,6646.1,14185.83821156,94280499.33784892
1355,1529020800,2018-06-15,BTC/USD,6638.8,6666.66,6370.0,6390.6,7132.20678871,45579080.70393013
1354,1529107200,2018-06-16,BTC/USD,6390.6,6557.81,6333.63,6487.92,3553.69972603,23056119.52650456
1353,1529193600,2018-06-17,BTC/USD,6487.92,6575.35,6429.23,6453.41,2828.75680848,18255127.475412916
1352,1529280000,2018-06-18,BTC/USD,6451.03,6793.0,6381.25,6707.5,5940.1743975,39843719.77123125
1351,1529366400,2018-06-19,BTC/USD,6711.3,6841.81,6660.21,6736.52,5443.67979628,36671457.82123615
1350,1529452800,2018-06-20,BTC/USD,6728.44,6809.26,6558.95,6756.58,5193.76884592,35092114.70896615
1349,1529539200,2018-06-21,BTC/USD,6756.6,6792.2,6677.85,6718.33,4837.32442832,32498741.826515105
1348,1529625600,2018-06-22,BTC/USD,6718.33,6737.97,5940.0,6050.45,18544.14405465,112200416.3954571
1347,1529712000,2018-06-23,BTC/USD,6055.17,6261.0,6048.54,6177.38,4585.87147205,28328670.71401223
1346,1529798400,2018-06-24,BTC/USD,6169.91,6255.05,5780.0,6153.4,11423.59392896,70293942.88246246
1345,1529884800,2018-06-25,BTC/USD,6153.6,6365.34,6075.01,6253.61,9689.68930701,60595537.9472108
1344,1529971200,2018-06-26,BTC/USD,6252.28,6277.0,6025.68,6068.0,7751.62208792,47036842.82949856
1343,1530057600,2018-06-27,BTC/USD,6073.99,6181.11,5985.0,6135.64,7446.86155074,45691261.60518238
1342,1530144000,2018-06-28,BTC/USD,6135.64,6165.49,5818.14,5848.33,8878.39857291,51923804.725906745
1341,1530230400,2018-06-29,BTC/USD,5845.2,6299.0,5774.72,6204.24,12067.37316767,74868879.30178492
1340,1530316800,2018-06-30,BTC/USD,6204.01,6510.0,6190.28,6385.71,6915.08887702,44157752.192875385
1339,1530403200,2018-07-01,BTC/USD,6385.75,6438.55,6259.34,6349.99,4160.70556721,26420438.744727824
1338,1530489600,2018-07-02,BTC/USD,6345.48,6667.57,6270.69,6612.98,8799.80247408,58192917.76504155
1337,1530576000,2018-07-03,BTC/USD,6605.46,6666.0,6464.39,6507.99,5924.86541706,38558964.88557231
1336,1530662400,2018-07-04,BTC/USD,6507.99,6792.28,6413.2,6584.25,6706.7340062,44158813.38032235
1335,1530748800,2018-07-05,BTC/USD,6575.62,6700.0,6445.31,6533.69,7692.21577694,50258553.299635105
1334,1530835200,2018-07-06,BTC/USD,6533.69,6636.15,6449.76,6596.53,5457.67218749,36001698.31494341
1333,1530921600,2018-07-07,BTC/USD,6604.74,6820.0,6510.0,6759.99,4842.79587112,32737251.66081249
1332,1531008000,2018-07-08,BTC/USD,6755.46,6783.54,6674.6,6706.6,5145.84575684,34511129.15282314
1331,1531094400,2018-07-09,BTC/USD,6706.6,6814.72,6620.0,6666.75,7165.21723333,47768711.99030278
1330,1531180800,2018-07-10,BTC/USD,6666.75,6683.9,6270.84,6299.46,9163.01977492,57722076.55131754
1329,1531267200,2018-07-11,BTC/USD,6304.45,6400.0,6285.0,6380.0,6370.13680136,40641472.7926768
1328,1531353600,2018-07-12,BTC/USD,6379.13,6380.0,6072.0,6243.88,7792.46685782,48655227.96420514
1327,1531440000,2018-07-13,BTC/USD,6243.53,6337.25,6121.01,6215.59,5901.29571452,36680034.630213365
1326,1531526400,2018-07-14,BTC/USD,6208.78,6317.84,6180.0,6243.98,2584.7339623,16139027.16592195
1325,1531612800,2018-07-15,BTC/USD,6245.99,6397.21,6227.76,6349.3,3556.29310719,22579971.825481467
1324,1531699200,2018-07-16,BTC/USD,6353.25,6755.0,6333.63,6721.04,9404.05647649,63205039.740748346
1323,1531785600,2018-07-17,BTC/USD,6721.21,7468.31,6657.95,7310.71,12703.29651293,92870116.85004248
1322,1531872000,2018-07-18,BTC/USD,7310.71,7599.98,7239.15,7378.1,13347.87429603,98481951.34353895
1321,1531958400,2018-07-19,BTC/USD,7384.92,7570.9,7278.84,7471.42,8803.25309749,65772801.257648736
1320,1532044800,2018-07-20,BTC/USD,7474.35,7696.88,7265.0,7330.84,9379.17143244,68757205.10378845
1319,1532131200,2018-07-21,BTC/USD,7330.84,7458.0,7212.0,7409.92,4049.81022253,30008769.764129497
1318,1532217600,2018-07-22,BTC/USD,7398.16,7581.03,7336.15,7396.6,5107.9788128,37781676.08675648
1317,1532304000,2018-07-23,BTC/USD,7393.5,7800.0,7369.86,7719.62,12572.45317131,97054560.9503081
1316,1532390400,2018-07-24,BTC/USD,7712.46,8496.96,7691.14,8403.83,18707.41156484,157213906.53094932
1315,1532476800,2018-07-25,BTC/USD,8394.48,8475.0,8049.22,8174.06,10348.06857767,84585733.43798923
1314,1532563200,2018-07-26,BTC/USD,8174.06,8314.23,7855.97,7926.0,8091.87166049,64136174.78104374
1313,1532649600,2018-07-27,BTC/USD,7926.0,8274.98,7798.48,8183.05,8701.76587806,71206985.26845889
1312,1532736000,2018-07-28,BTC/USD,8177.72,8259.0,8051.43,8237.74,2765.6804906,22782956.804635245
1311,1532822400,2018-07-29,BTC/USD,8231.07,8299.99,8109.74,8216.74,3980.2794076,32704921.019603223
1310,1532908800,2018-07-30,BTC/USD,8216.74,8295.0,7853.01,8160.21,11785.89207823,96175354.39569324
1309,1532995200,2018-07-31,BTC/USD,8162.28,8162.37,7633.67,7725.43,11994.08614156,92659472.90059188
1308,1533081600,2018-08-01,BTC/USD,7726.85,7761.56,7440.0,7602.01,11406.76843741,86714367.7288752
1307,1533168000,2018-08-02,BTC/USD,7600.22,7709.98,7455.0,7536.37,5262.23613199,39658158.51804548
1306,1533254400,2018-08-03,BTC/USD,7535.0,7542.92,7286.41,7416.98,9585.77930917,71097533.42052771
1305,1533340800,2018-08-04,BTC/USD,7416.98,7494.48,6926.0,7009.99,6831.75139028,47890508.9283489
1304,1533427200,2018-08-05,BTC/USD,7009.94,7086.8,6888.88,7032.61,6039.1351446,42470882.2092654
1303,1533513600,2018-08-06,BTC/USD,7028.89,7157.93,6835.06,6936.11,7317.64296455,50755976.5428449
1302,1533600000,2018-08-07,BTC/USD,6932.18,7155.0,6671.0,6717.68,10039.39296375,67441429.32472411
1301,1533686400,2018-08-08,BTC/USD,6717.67,6717.68,6121.0,6283.59,14668.56802221,92171267.33867854
1300,1533772800,2018-08-09,BTC/USD,6283.89,6627.0,6190.01,6543.76,9484.88670496,62066822.224449046
1299,1533859200,2018-08-10,BTC/USD,6544.98,6584.05,5995.75,6139.99,14096.00988894,86549359.7579927
1298,1533945600,2018-08-11,BTC/USD,6139.99,6494.13,6000.0,6239.98,6818.37504816,42546523.93301743
1297,1534032000,2018-08-12,BTC/USD,6240.49,6493.77,6163.44,6310.82,7169.89323056,45247905.597282656
1296,1534118400,2018-08-13,BTC/USD,6311.99,6544.37,6142.2,6252.63,8896.68083746,55627653.50472752
1295,1534204800,2018-08-14,BTC/USD,6252.63,6254.02,5880.0,6193.62,14235.27018218,88167854.10575369
1294,1534291200,2018-08-15,BTC/USD,6194.3,6628.5,6186.02,6272.3,12501.11334781,78410733.25146866
1293,1534377600,2018-08-16,BTC/USD,6273.34,6477.57,6208.37,6313.51,7099.2611636,44821256.34900024
1292,1534464000,2018-08-17,BTC/USD,6314.08,6584.49,6290.64,6580.15,6635.58158998,43663122.1993069
1291,1534550400,2018-08-18,BTC/USD,6578.13,6615.0,6303.0,6399.28,3496.80232127,22377017.158456683
1290,1534636800,2018-08-19,BTC/USD,6397.37,6545.0,6312.0,6481.99,3138.71131829,20345095.378042594
1289,1534723200,2018-08-20,BTC/USD,6481.63,6522.99,6223.9,6260.82,6254.82080784,39160307.21014083
1288,1534809600,2018-08-21,BTC/USD,6260.83,6513.28,6246.05,6479.27,5655.04172504,36640542.19779992
1287,1534896000,2018-08-22,BTC/USD,6478.99,6906.81,6250.0,6355.76,11955.65069577,75987246.46614714
1286,1534982400,2018-08-23,BTC/USD,6355.97,6575.99,6344.8,6525.01,4028.43387247,26285571.302205477
1285,1535068800,2018-08-24,BTC/USD,6525.99,6721.09,6445.32,6692.94,6374.54257854,42664431.005613506
1284,1535155200,2018-08-25,BTC/USD,6692.99,6800.0,6664.25,6732.4,4980.64928331,33531723.23495624
1283,1535241600,2018-08-26,BTC/USD,6732.99,6775.34,6558.95,6700.46,3475.7202496,23288924.503634814
1282,1535328000,2018-08-27,BTC/USD,6700.13,6944.47,6641.35,6904.51,5863.68824836,40485894.147684105
1281,1535414400,2018-08-28,BTC/USD,6911.7,7125.28,6861.17,7080.94,8222.24765235,58221242.29143121
1280,1535500800,2018-08-29,BTC/USD,7079.46,7124.06,6890.0,7032.96,5730.97892652,40305745.5510581
1279,1535587200,2018-08-30,BTC/USD,7034.47,7055.97,6792.85,6984.01,6875.26197217,48016898.36625501
1278,1535673600,2018-08-31,BTC/USD,6984.34,7101.03,6879.0,7017.35,5790.38050638,40633126.6464457
1277,1535760000,2018-09-01,BTC/USD,7015.78,7300.18,7015.22,7185.01,4590.45724112,32982481.18201961
1276,1535846400,2018-09-02,BTC/USD,7195.8,7334.5,7130.63,7290.31,3297.68658519,24041157.48887651
1275,1535932800,2018-09-03,BTC/USD,7291.94,7340.08,7184.0,7258.99,2829.87707292,20542049.373555552
1274,1536019200,2018-09-04,BTC/USD,7261.29,7411.85,7231.0,7361.0,4531.14780379,33353778.98369819
1273,1536105600,2018-09-05,BTC/USD,7353.48,7387.0,6650.0,6679.3,12408.79698551,82882077.70531695
1272,1536192000,2018-09-06,BTC/USD,6671.95,6705.59,6253.29,6493.09,14674.0236716,95279756.36182924
1271,1536278400,2018-09-07,BTC/USD,6488.01,6525.0,6322.0,6400.0,6541.96747088,41868591.813632
1270,1536364800,2018-09-08,BTC/USD,6401.01,6465.46,6113.23,6178.31,4284.19484304,26469083.840702463
1269,1536451200,2018-09-09,BTC/USD,6178.31,6451.51,6094.38,6236.04,4104.31379555,25594665.00160162
1268,1536537600,2018-09-10,BTC/USD,6238.99,6351.13,6223.9,6301.99,5371.72530672,33852559.16569637
1267,1536624000,2018-09-11,BTC/USD,6303.99,6405.0,6162.06,6279.99,7076.79725968,44442216.022817805
1266,1536710400,2018-09-12,BTC/USD,6274.6,6350.0,6192.89,6322.45,4282.15960066,27073739.967192817
1265,1536796800,2018-09-13,BTC/USD,6326.83,6537.46,6324.37,6485.7,6985.34747474,45304868.116921216
1264,1536883200,2018-09-14,BTC/USD,6482.95,6587.0,6384.36,6476.51,4598.02098322,29779128.878034163
1263,1536969600,2018-09-15,BTC/USD,6476.51,6570.1,6466.74,6520.15,1328.81956289,8664102.872977233
1262,1537056000,2018-09-16,BTC/USD,6521.49,6524.84,6349.47,6499.98,1098.62806031,7141060.419453792
1261,1537142400,2018-09-17,BTC/USD,6499.28,6530.24,6200.0,6254.52,4386.88772482,27437877.012641188
1260,1537228800,2018-09-18,BTC/USD,6251.49,6390.0,6226.63,6332.34,4196.47314808,26573494.77451291
1259,1537315200,2018-09-19,BTC/USD,6330.0,6510.0,6100.0,6388.4,7232.08338006,46201441.4651753
1258,1537401600,2018-09-20,BTC/USD,6388.4,6535.11,6333.63,6492.98,5177.64510387,33618346.10652583
1257,1537488000,2018-09-21,BTC/USD,6492.98,6775.34,6483.83,6749.45,8569.98587321,57842691.15193723
1256,1537574400,2018-09-22,BTC/USD,6748.85,6826.28,6624.79,6710.01,5491.80951385,36850096.756028645
1255,1537660800,2018-09-23,BTC/USD,6710.01,6774.91,6659.0,6702.22,3248.80491931,21774205.30629787
1254,1537747200,2018-09-24,BTC/USD,6703.37,6721.68,6550.96,6581.52,4030.72562001,26528301.28260822
1253,1537833600,2018-09-25,BTC/USD,6578.7,6579.59,6324.96,6428.99,8206.61700477,52760258.65749628
1252,1537920000,2018-09-26,BTC/USD,6428.09,6540.0,6379.44,6461.51,4295.92674134,27758173.598435827
1251,1538006400,2018-09-27,BTC/USD,6454.32,6736.85,6431.95,6681.62,5664.85211251,37850389.17198906
1250,1538092800,2018-09-28,BTC/USD,6684.5,6792.28,6525.67,6610.76,7642.04936428,50519754.255407654
1249,1538179200,2018-09-29,BTC/USD,6609.02,6609.02,6454.0,6579.38,3382.01592212,22251567.917677887
1248,1538265600,2018-09-30,BTC/USD,6574.29,6628.06,6510.0,6597.81,2482.69507513,16380350.393643469
1247,1538352000,2018-10-01,BTC/USD,6597.79,6638.15,6477.57,6571.2,4796.040132,31515738.9153984
1246,1538438400,2018-10-02,BTC/USD,6569.32,6597.0,6447.28,6500.0,4116.13342419,26754867.257235
1245,1538524800,2018-10-03,BTC/USD,6500.0,6510.0,6396.34,6456.77,4774.76328174,30829548.31464038
1244,1538611200,2018-10-04,BTC/USD,6454.81,6604.89,6450.58,6547.56,3832.70048916,25094836.41480445
1243,1538697600,2018-10-05,BTC/USD,6548.83,6641.35,6510.0,6582.12,3807.26928181,25059903.285187237
1242,1538784000,2018-10-06,BTC/USD,6582.11,6595.69,6526.28,6544.08,2022.78075908,13237239.109880246
1241,1538870400,2018-10-07,BTC/USD,6547.93,6600.0,6493.92,6577.63,2455.65659087,16152400.461804235
1240,1538956800,2018-10-08,BTC/USD,6574.15,6656.63,6541.06,6604.75,4079.04424933,26941067.50576232
1239,1539043200,2018-10-09,BTC/USD,6604.76,6623.14,6553.13,6588.8,2254.95026959,14857416.336274592
1238,1539129600,2018-10-10,BTC/USD,6588.72,6589.79,6387.91,6517.55,5177.06675956,33741791.458770275
1237,1539216000,2018-10-11,BTC/USD,6517.55,6520.43,6055.28,6152.76,9616.23958351,59166414.25983699
1236,1539302400,2018-10-12,BTC/USD,6152.76,6243.79,6109.79,6185.15,3246.3815572,20079356.888515577
1235,1539388800,2018-10-13,BTC/USD,6182.03,6219.77,6168.83,6199.69,1954.04680593,12114484.44225616
1234,1539475200,2018-10-14,BTC/USD,6201.23,6349.47,6143.08,6183.0,2525.73820085,15616639.29585555
1233,1539561600,2018-10-15,BTC/USD,6185.04,6756.0,6149.28,6441.74,16895.88930388,108838925.96437596
1232,1539648000,2018-10-16,BTC/USD,6438.2,6493.77,6386.4,6461.2,4703.09390629,30387630.347320944
1231,1539734400,2018-10-17,BTC/USD,6457.67,6465.39,6407.69,6437.29,2961.26337446,19062511.10777761
1230,1539820800,2018-10-18,BTC/USD,6440.07,6490.0,6350.0,6396.18,3823.16928503,24453678.917523187
1229,1539907200,2018-10-19,BTC/USD,6394.23,6412.4,6355.99,6383.46,2290.0590117,14618500.098826485
1228,1539993600,2018-10-20,BTC/USD,6380.47,6424.16,6363.02,6412.86,1261.97849549,8092891.414588001
1227,1540080000,2018-10-21,BTC/USD,6412.86,6470.0,6401.01,6413.38,1541.01151749,9883092.446040016
1226,1540166400,2018-10-22,BTC/USD,6412.62,6429.23,6372.53,6406.06,2407.5354618,15422816.62041851
1225,1540252800,2018-10-23,BTC/USD,6409.39,6421.58,6354.26,6393.41,2851.00556658,18227647.49942824
1224,1540339200,2018-10-24,BTC/USD,6396.24,6473.0,6393.0,6411.96,3535.33808825,22668446.40833547
1223,1540425600,2018-10-25,BTC/USD,6411.96,6422.73,6361.73,6393.53,3046.60380599,19478552.831711244
1222,1540512000,2018-10-26,BTC/USD,6393.38,6450.3,6377.81,6406.1,3323.82631782,21292763.774586704
1221,1540598400,2018-10-27,BTC/USD,6406.1,6420.01,6381.25,6407.66,890.1271569,5703632.178181854
1220,1540684800,2018-10-28,BTC/USD,6407.66,6420.0,6383.0,6405.57,839.29766473,5376179.942264546
1219,1540771200,2018-10-29,BTC/USD,6404.27,6420.0,6208.37,6266.52,5190.82201499,32528389.973375134
1218,1540857600,2018-10-30,BTC/USD,6266.47,6289.0,6240.0,6269.46,2523.57742936,15821467.750275347
1217,1540944000,2018-10-31,BTC/USD,6269.45,6350.0,6199.25,6303.27,5148.08262352,32449754.758354913
1216,1541030400,2018-11-01,BTC/USD,6304.5,6365.33,6288.01,6340.99,2190.97047686,13892921.88406449
1215,1541116800,2018-11-02,BTC/USD,6343.85,6381.25,6328.33,6350.43,2678.06948097,17006892.774036318
1214,1541203200,2018-11-03,BTC/USD,6350.05,6351.74,6312.48,6335.0,1084.13861953,6868018.154722549
1213,1541289600,2018-11-04,BTC/USD,6333.59,6475.0,6310.57,6421.76,2673.81391399,17170591.24030442
1212,1541376000,2018-11-05,BTC/USD,6428.23,6441.43,6369.89,6403.2,2335.48865475,14954600.9540952
1211,1541462400,2018-11-06,BTC/USD,6404.97,6460.01,6378.24,6447.5,4270.33460011,27532982.334209222
1210,1541548800,2018-11-07,BTC/USD,6448.17,6544.0,6442.47,6501.0,4800.82491273,31210162.75765773
1209,1541635200,2018-11-08,BTC/USD,6501.0,6511.27,6388.88,6405.49,3966.97303181,25410406.08552864
1208,1541721600,2018-11-09,BTC/USD,6405.49,6418.18,6307.0,6325.0,3218.12902607,20354666.08989275
1207,1541808000,2018-11-10,BTC/USD,6325.0,6377.26,6323.0,6349.32,1523.39384996,9672515.039428024
1206,1541894400,2018-11-11,BTC/USD,6349.39,6365.0,6269.46,6357.54,1718.26855567,10923961.073414251
1205,1541980800,2018-11-12,BTC/USD,6352.57,6388.21,6298.5,6318.0,3526.03903239,22277514.606640022
1204,1542067200,2018-11-13,BTC/USD,6318.01,6328.36,6244.35,6260.91,3630.56272124,22730626.44703873
1203,1542153600,2018-11-14,BTC/USD,6255.86,6298.47,5324.0,5595.91,25121.93301356,140580076.16991052
1202,1542240000,2018-11-15,BTC/USD,5592.23,5641.0,5199.8,5585.0,19945.90828161,111397897.75279188
1201,1542326400,2018-11-16,BTC/USD,5571.12,5610.0,5411.74,5508.71,8074.6055758,44480660.48146522
1200,1542412800,2018-11-17,BTC/USD,5514.62,5550.66,5452.63,5503.36,2732.79162871,15039536.137777466
1199,1542499200,2018-11-18,BTC/USD,5503.36,5658.47,5500.0,5559.26,2576.4553201,14323185.002819126
1198,1542585600,2018-11-19,BTC/USD,5553.01,5559.69,4694.44,4735.44,28910.66553331,136904721.9930575
1197,1542672000,2018-11-20,BTC/USD,4732.92,4897.36,4048.58,4352.0,39775.38943928,173102494.83974656
1196,1542758400,2018-11-21,BTC/USD,4349.41,4635.0,4242.33,4538.01,20678.25000596,93838105.30954656
1195,1542844800,2018-11-22,BTC/USD,4551.47,4589.53,4194.98,4275.23,10258.46172893,43857283.3373734
1194,1542931200,2018-11-23,BTC/USD,4268.4,4364.46,4061.02,4288.26,13322.77736822,57131533.277043104
1193,1543017600,2018-11-24,BTC/USD,4288.25,4376.88,3638.48,3785.65,14236.74417437,53895330.58370379
1192,1543104000,2018-11-25,BTC/USD,3780.67,4120.0,3474.73,3938.89,26969.94763424,106231657.0370316
1191,1543190400,2018-11-26,BTC/USD,3934.22,4069.59,3522.28,3727.34,24357.88293934,90790111.39511956
1190,1543276800,2018-11-27,BTC/USD,3727.34,3834.35,3548.76,3771.01,16814.00296565,63405773.32349581
1189,1543363200,2018-11-28,BTC/USD,3771.01,4355.08,3771.0,4220.16,22983.71348838,96994948.31512174
1188,1543449600,2018-11-29,BTC/USD,4219.77,4409.77,4086.97,4249.8,15944.01262628,67758864.85916474
1187,1543536000,2018-11-30,BTC/USD,4250.0,4300.0,3861.0,3971.06,14364.62144791,57042773.64693748
1186,1543622400,2018-12-01,BTC/USD,3970.56,4264.47,3904.34,4140.39,6412.23253743,26549143.4756498
1185,1543708800,2018-12-02,BTC/USD,4140.4,4265.0,4030.0,4102.05,7019.16205825,28792953.721044417
1184,1543795200,2018-12-03,BTC/USD,4099.63,4115.15,3747.0,3834.34,10726.6773046,41129727.85611997
1183,1543881600,2018-12-04,BTC/USD,3830.81,4033.98,3730.0,3903.52,12249.9368879,47817873.640655406
1182,1543968000,2018-12-05,BTC/USD,3903.52,3913.62,3662.35,3696.69,13443.22072621,49695419.62637325
1181,1544054400,2018-12-06,BTC/USD,3694.03,3844.79,3415.22,3437.26,15480.96697218,53212108.53479543
1180,1544140800,2018-12-07,BTC/USD,3437.22,3531.0,3210.0,3380.68,26513.2316249,89632751.88966693
1179,1544227200,2018-12-08,BTC/USD,3376.27,3495.99,3241.0,3398.8,10176.34927433,34587375.9135928
1178,1544313600,2018-12-09,BTC/USD,3398.8,3633.2,3371.09,3529.75,8011.02295177,28276908.264010157
1177,1544400000,2018-12-10,BTC/USD,3528.68,3588.43,3355.0,3408.0,10375.26877055,35358915.9700344
1176,1544486400,2018-12-11,BTC/USD,3406.41,3427.27,3292.65,3353.42,8951.71070828,30018845.723360315
1175,1544572800,2018-12-12,BTC/USD,3345.01,3490.0,3325.7,3430.18,7284.10378196,24985787.110803552
1174,1544659200,2018-12-13,BTC/USD,3430.2,3441.13,3221.14,3262.73,11715.01908312,38222944.21306812
1173,1544745600,2018-12-14,BTC/USD,3263.55,3294.81,3135.55,3195.75,14437.50526664,46138657.45586478
1172,1544832000,2018-12-15,BTC/USD,3194.04,3230.0,3122.28,3179.54,5814.86853241,18488607.09353889
1171,1544918400,2018-12-16,BTC/USD,3180.84,3259.43,3178.23,3193.78,6033.50714633,19269694.45380583
1170,1545004800,2018-12-17,BTC/USD,3191.41,3590.0,3181.26,3496.73,16389.79444903,57310685.94375667
1169,1545091200,2018-12-18,BTC/USD,3499.37,3684.0,3422.77,3667.16,13792.36427592,50578806.578082785
1168,1545177600,2018-12-19,BTC/USD,3667.16,3924.01,3642.69,3684.5,21125.61437541,77837326.16619815
1167,1545264000,2018-12-20,BTC/USD,3684.03,4172.07,3656.75,4073.77,25986.85291601,105864461.80365406
1166,1545350400,2018-12-21,BTC/USD,4073.58,4162.0,3770.0,3841.08,16967.23460506,65172505.49680386
1165,1545436800,2018-12-22,BTC/USD,3842.59,4010.16,3780.09,3980.9,7697.59815203,30643368.48341623
1164,1545523200,2018-12-23,BTC/USD,3977.65,4051.0,3900.0,3943.83,4609.89261726,18180632.800728507
1163,1545609600,2018-12-24,BTC/USD,3947.82,4236.84,3944.84,4036.0,12017.91713092,48504313.540393114
1162,1545696000,2018-12-25,BTC/USD,4034.54,4049.23,3674.73,3779.99,11801.43441841,44609304.08724561
